TEAM_ABBREVIATION,GAME_ID,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
NYK,0021800597,NYK @ POR,L,241,101,36,89,0.404,7,23.0,0.304,22,27,0.815,14.0,34.0,48.0,18,9.0,2,11,19,-10.0
NYK,0021800574,NYK @ LAL,W,240,119,37,99,0.374,11,37.0,0.297,34,41,0.829,13.0,43.0,56.0,20,12.0,4,6,20,7.0
NYK,0021800551,NYK @ DEN,L,240,108,42,93,0.452,11,27.0,0.407,13,18,0.722,15.0,28.0,43.0,28,4.0,3,8,21,-7.0
NYK,0021800532,NYK @ UTA,L,240,97,32,86,0.372,15,32.0,0.469,18,22,0.818,8.0,27.0,35.0,17,10.0,1,15,19,-32.0
NYK,0021800513,NYK @ MIL,L,241,96,36,97,0.371,13,31.0,0.419,11,16,0.688,10.0,33.0,43.0,21,8.0,6,10,20,-16.0
NYK,0021800497,NYK vs. MIL,L,239,95,35,97,0.361,8,29.0,0.276,17,21,0.81,15.0,42.0,57.0,17,4.0,3,14,25,-14.0
NYK,0021800472,NYK vs. ATL,L,240,107,41,84,0.488,8,27.0,0.296,17,24,0.708,4.0,31.0,35.0,20,8.0,3,12,22,-7.0
NYK,0021800457,NYK @ PHI,L,240,109,37,86,0.43,10,31.0,0.323,25,31,0.806,4.0,31.0,35.0,22,2.0,2,8,19,-22.0
NYK,0021800444,NYK vs. PHX,L,241,110,40,99,0.404,9,35.0,0.257,21,29,0.724,16.0,34.0,50.0,15,5.0,0,11,21,-18.0
NYK,0021800438,NYK @ IND,L,238,99,37,89,0.416,10,32.0,0.313,15,22,0.682,13.0,31.0,44.0,21,7.0,1,15,19,-11.0
NYK,0021800421,NYK @ CHA,W,266,126,47,98,0.48,12,34.0,0.353,20,31,0.645,9.0,37.0,46.0,27,11.0,8,10,16,2.0
NYK,0021800406,NYK @ CLE,L,241,106,41,94,0.436,11,27.0,0.407,13,14,0.929,9.0,34.0,43.0,21,7.0,7,12,18,-7.0
NYK,0021800389,NYK vs. CHA,L,240,107,44,93,0.473,13,26.0,0.5,6,7,0.857,8.0,33.0,41.0,28,5.0,2,17,25,-12.0
NYK,0021800382,NYK vs. BKN,L,240,104,39,83,0.47,8,26.0,0.308,18,30,0.6,9.0,31.0,40.0,22,8.0,2,12,18,-8.0
NYK,0021800365,NYK @ BOS,L,240,100,36,91,0.396,12,35.0,0.343,16,20,0.8,14.0,33.0,47.0,21,4.0,5,16,23,-28.0
NYK,0021800346,NYK vs. WAS,L,239,107,37,90,0.411,12,34.0,0.353,21,28,0.75,19.0,36.0,55.0,20,4.0,5,16,14,-3.0
NYK,0021800330,NYK vs. MIL,W,265,136,51,96,0.531,20,34.0,0.588,14,21,0.667,6.0,35.0,41.0,30,5.0,2,16,23,2.0
NYK,0021800307,NYK @ PHI,L,240,91,32,92,0.348,6,29.0,0.207,21,22,0.955,11.0,30.0,41.0,14,11.0,5,13,21,-26.0
NYK,0021800301,NYK @ DET,L,241,108,36,91,0.396,9,27.0,0.333,27,32,0.844,13.0,37.0,50.0,16,5.0,5,13,31,-7.0
NYK,0021800291,NYK @ MEM,W,239,103,34,91,0.374,8,22.0,0.364,27,32,0.844,14.0,42.0,56.0,17,4.0,5,7,21,5.0
NYK,0021800269,NYK vs. NOP,W,240,114,41,91,0.451,12,33.0,0.364,20,27,0.741,12.0,34.0,46.0,22,9.0,10,8,26,5.0
NYK,0021800255,NYK @ BOS,W,239,117,44,89,0.494,15,30.0,0.5,14,17,0.824,9.0,40.0,49.0,25,3.0,11,17,24,8.0
NYK,0021800251,NYK vs. POR,L,242,114,42,83,0.506,13,29.0,0.448,17,22,0.773,10.0,32.0,42.0,22,8.0,5,15,15,-4.0
NYK,0021800236,NYK @ ORL,L,242,117,40,87,0.46,8,24.0,0.333,29,35,0.829,17.0,25.0,42.0,12,7.0,2,14,26,-14.0
NYK,0021800222,NYK @ NOP,L,240,124,48,98,0.49,11,34.0,0.324,17,24,0.708,12.0,32.0,44.0,15,10.0,6,13,31,-5.0
NYK,0021800209,NYK @ OKC,L,238,103,39,88,0.443,7,26.0,0.269,18,23,0.783,9.0,27.0,36.0,18,8.0,8,18,17,-25.0
NYK,0021800186,NYK vs. ORL,L,241,89,31,88,0.352,5,28.0,0.179,22,30,0.733,13.0,41.0,54.0,13,4.0,15,19,21,-26.0
NYK,0021800174,NYK @ TOR,L,241,112,44,96,0.458,6,22.0,0.273,18,22,0.818,16.0,31.0,47.0,18,12.0,6,14,26,-16.0
NYK,0021800155,NYK @ ATL,W,241,112,34,77,0.442,11,30.0,0.367,33,47,0.702,11.0,37.0,48.0,15,8.0,7,16,30,5.0
NYK,0021800143,NYK vs. CHI,L,290,115,41,106,0.387,7,26.0,0.269,26,29,0.897,21.0,41.0,62.0,20,7.0,6,17,27,-1.0
NYK,0021800135,NYK @ WAS,L,240,95,39,93,0.419,5,27.0,0.185,12,16,0.75,15.0,36.0,51.0,19,5.0,5,18,28,-13.0
NYK,0021800121,NYK @ DAL,W,239,118,46,84,0.548,7,29.0,0.241,19,26,0.731,10.0,30.0,40.0,26,13.0,4,12,24,12.0
NYK,0021800105,NYK vs. IND,L,241,101,34,79,0.43,12,25.0,0.48,21,24,0.875,9.0,26.0,35.0,18,6.0,6,17,19,-6.0
NYK,0021800090,NYK vs. BKN,W,239,115,45,92,0.489,9,24.0,0.375,16,18,0.889,16.0,37.0,53.0,21,5.0,3,13,21,19.0
NYK,0021800068,NYK vs. GSW,L,239,100,39,90,0.433,13,39.0,0.333,9,12,0.75,11.0,29.0,40.0,17,6.0,1,19,18,-28.0
NYK,0021800054,NYK @ MIA,L,240,87,33,91,0.363,12,33.0,0.364,9,14,0.643,10.0,35.0,45.0,20,5.0,3,12,23,-23.0
NYK,0021800042,NYK @ MIL,L,240,113,45,99,0.455,10,29.0,0.345,13,15,0.867,11.0,32.0,43.0,22,6.0,2,11,21,-11.0
NYK,0021800028,NYK vs. BOS,L,238,101,36,87,0.414,12,35.0,0.343,17,27,0.63,11.0,35.0,46.0,23,8.0,1,16,25,-2.0
NYK,0021800018,NYK @ BKN,L,239,105,39,97,0.402,9,28.0,0.321,18,20,0.9,12.0,24.0,36.0,14,10.0,1,3,19,-2.0
NYK,0021800007,NYK vs. ATL,W,240,126,45,99,0.455,12,33.0,0.364,24,31,0.774,10.0,36.0,46.0,21,12.0,6,15,23,19.0
NYK,1521800063,NYK @ NOP,W,201,102,39,78,0.5,5,18.0,0.278,19,22,0.864,11.0,27.0,38.0,21,13.0,11,15,24,14.2
NYK,1521800055,NYK @ BOS,L,200,75,28,68,0.412,6,17.0,0.353,13,18,0.722,12.0,25.0,37.0,14,5.0,7,12,16,-11.6
NYK,1521800045,NYK vs. LAL,L,201,92,33,74,0.446,8,22.0,0.364,18,25,0.72,11.0,27.0,38.0,14,5.0,6,18,30,-11.0
NYK,1521800027,NYK vs. UTA,L,199,85,31,78,0.397,4,23.0,0.174,19,24,0.792,13.0,22.0,35.0,10,9.0,4,9,15,-4.6
NYK,1521800014,NYK @ ATL,W,200,91,33,79,0.418,6,24.0,0.25,19,31,0.613,9.0,36.0,45.0,20,9.0,9,12,23,6.6
ORL,0021801222,ORL @ CHA,W,240,122,48,88,0.545,11,30.0,0.367,15,20,0.75,9.0,30.0,39.0,24,5.0,2,6,19,8.0
ORL,0021801203,ORL @ BOS,W,241,116,41,90,0.456,12,33.0,0.364,22,22,1.0,11.0,34.0,45.0,29,9.0,7,14,14,8.0
ORL,0021801181,ORL vs. ATL,W,242,149,56,92,0.609,18,37.0,0.486,19,25,0.76,9.0,45.0,54.0,35,11.0,4,19,24,36.0
ORL,0021801166,ORL vs. NYK,W,241,114,45,99,0.455,11,32.0,0.344,13,20,0.65,19.0,36.0,55.0,29,5.0,7,13,16,14.0
ORL,0021801156,ORL @ TOR,L,241,109,43,93,0.462,12,33.0,0.364,11,15,0.733,11.0,35.0,46.0,32,7.0,8,13,21,-12.0
ORL,0021801140,ORL @ IND,W,240,121,47,92,0.511,15,38.0,0.395,12,14,0.857,9.0,28.0,37.0,37,9.0,3,7,16,5.0
ORL,0021801122,ORL @ DET,L,238,98,37,94,0.394,8,31.0,0.258,16,20,0.8,15.0,28.0,43.0,21,5.0,4,12,14,-17.0
ORL,0021801109,ORL @ MIA,W,239,104,37,89,0.416,14,42.0,0.333,16,23,0.696,15.0,40.0,55.0,27,5.0,5,15,19,5.0
ORL,0021801103,ORL vs. PHI,W,239,119,45,87,0.517,11,29.0,0.379,18,23,0.783,13.0,31.0,44.0,28,9.0,2,7,18,21.0
ORL,0021801080,ORL vs. MEM,W,264,123,44,93,0.473,14,39.0,0.359,21,27,0.778,4.0,40.0,44.0,30,6.0,5,8,16,4.0
ORL,0021801066,ORL vs. NOP,W,240,119,46,102,0.451,15,38.0,0.395,12,14,0.857,20.0,45.0,65.0,28,8.0,10,14,14,23.0
ORL,0021801046,ORL vs. ATL,W,239,101,33,85,0.388,9,37.0,0.243,26,33,0.788,10.0,45.0,55.0,21,12.0,3,14,15,10.0
ORL,0021801021,ORL vs. CLE,W,240,120,45,93,0.484,14,31.0,0.452,16,21,0.762,12.0,38.0,50.0,31,11.0,3,9,14,29.0
ORL,0021801015,ORL @ WAS,L,239,90,35,90,0.389,12,33.0,0.364,8,9,0.889,12.0,36.0,48.0,26,3.0,3,10,15,-10.0
ORL,0021800996,ORL @ MEM,L,241,97,31,87,0.356,12,38.0,0.316,23,27,0.852,15.0,38.0,53.0,23,6.0,4,13,23,-8.0
ORL,0021800978,ORL vs. DAL,W,241,111,42,87,0.483,14,29.0,0.483,13,18,0.722,11.0,37.0,48.0,26,9.0,5,14,18,5.0
ORL,0021800960,ORL @ PHI,L,240,106,42,93,0.452,13,32.0,0.406,9,12,0.75,10.0,34.0,44.0,21,4.0,2,12,16,-8.0
ORL,0021800948,ORL @ CLE,L,239,93,39,88,0.443,6,26.0,0.231,9,11,0.818,8.0,33.0,41.0,23,5.0,4,11,17,-14.0
ORL,0021800936,ORL @ IND,W,238,117,46,91,0.505,10,28.0,0.357,15,19,0.789,11.0,30.0,41.0,28,7.0,5,9,20,5.0
ORL,0021800923,ORL vs. GSW,W,240,103,40,89,0.449,11,31.0,0.355,12,15,0.8,9.0,44.0,53.0,24,2.0,9,15,14,7.0
ORL,0021800908,ORL @ NYK,L,240,103,39,89,0.438,11,32.0,0.344,14,20,0.7,12.0,35.0,47.0,26,6.0,7,16,21,-5.0
ORL,0021800894,ORL @ TOR,W,240,113,42,91,0.462,14,36.0,0.389,15,20,0.75,12.0,40.0,52.0,29,6.0,8,12,16,15.0
ORL,0021800875,ORL vs. CHI,L,240,109,41,81,0.506,14,34.0,0.412,13,24,0.542,8.0,38.0,46.0,25,4.0,6,14,14,-1.0
ORL,0021800864,ORL vs. CHA,W,240,127,48,92,0.522,17,39.0,0.436,14,18,0.778,8.0,42.0,50.0,32,6.0,6,7,15,38.0
ORL,0021800851,ORL @ NOP,W,240,118,42,95,0.442,13,32.0,0.406,21,22,0.955,12.0,46.0,58.0,32,9.0,8,10,14,30.0
ORL,0021800837,ORL @ ATL,W,240,124,43,91,0.473,13,37.0,0.351,25,28,0.893,11.0,38.0,49.0,29,4.0,9,8,21,16.0
ORL,0021800833,ORL @ MIL,W,240,103,44,94,0.468,10,27.0,0.37,5,6,0.833,9.0,48.0,57.0,28,5.0,8,12,20,20.0
ORL,0021800812,ORL vs. MIN,W,240,122,45,83,0.542,11,26.0,0.423,21,23,0.913,10.0,31.0,41.0,23,5.0,7,13,16,10.0
ORL,0021800802,ORL @ OKC,L,240,122,42,90,0.467,11,37.0,0.297,27,34,0.794,8.0,32.0,40.0,27,14.0,4,18,29,-10.0
ORL,0021800777,ORL vs. BKN,W,239,102,41,94,0.436,10,27.0,0.37,10,12,0.833,7.0,42.0,49.0,25,11.0,8,14,17,13.0
ORL,0021800765,ORL vs. IND,W,239,107,38,82,0.463,11,25.0,0.44,20,22,0.909,9.0,39.0,48.0,25,4.0,5,15,19,7.0
ORL,0021800751,ORL vs. OKC,L,240,117,44,102,0.431,14,41.0,0.341,15,18,0.833,18.0,35.0,53.0,26,4.0,5,12,18,-9.0
ORL,0021800737,ORL @ HOU,L,239,98,39,97,0.402,10,35.0,0.286,10,17,0.588,18.0,38.0,56.0,23,10.0,4,13,18,-5.0
ORL,0021800720,ORL vs. WAS,L,240,91,38,84,0.452,7,33.0,0.212,8,12,0.667,13.0,39.0,52.0,24,3.0,4,16,10,-4.0
ORL,0021800708,ORL @ BKN,L,240,110,38,89,0.427,11,34.0,0.324,23,28,0.821,11.0,31.0,42.0,22,7.0,11,13,19,-4.0
ORL,0021800695,ORL @ ATL,W,241,122,46,91,0.505,11,29.0,0.379,19,21,0.905,9.0,36.0,45.0,29,8.0,8,11,22,19.0
ORL,0021800682,ORL vs. MIL,L,240,108,44,93,0.473,14,32.0,0.438,6,9,0.667,5.0,27.0,32.0,31,5.0,3,8,15,-10.0
ORL,0021800673,ORL vs. BKN,L,240,115,47,94,0.5,10,26.0,0.385,11,14,0.786,12.0,37.0,49.0,26,5.0,6,13,18,-2.0
ORL,0021800657,ORL @ DET,L,265,115,47,94,0.5,14,39.0,0.359,7,13,0.538,8.0,29.0,37.0,29,6.0,3,11,21,-5.0
ORL,0021800641,ORL vs. HOU,W,241,116,41,85,0.482,9,24.0,0.375,25,28,0.893,12.0,33.0,45.0,25,6.0,2,11,21,7.0
ORL,0021800632,ORL vs. BOS,W,241,105,36,84,0.429,11,38.0,0.289,22,24,0.917,9.0,41.0,50.0,21,2.0,5,15,20,2.0
ORL,0021800614,ORL @ UTA,L,240,93,33,83,0.398,13,33.0,0.394,14,20,0.7,7.0,34.0,41.0,17,6.0,4,11,20,-13.0
ORL,0021800598,ORL @ SAC,L,240,95,32,87,0.368,13,37.0,0.351,18,24,0.75,5.0,41.0,46.0,15,8.0,1,16,15,-16.0
ORL,0021800586,ORL @ LAC,L,240,96,33,89,0.371,9,31.0,0.29,21,29,0.724,13.0,41.0,54.0,24,6.0,7,12,18,-10.0
ORL,0021800571,ORL @ MIN,L,240,103,42,88,0.477,9,27.0,0.333,10,19,0.526,5.0,30.0,35.0,28,7.0,7,11,20,-17.0
ORL,0021800559,ORL @ CHI,W,240,112,44,76,0.579,11,26.0,0.423,13,18,0.722,4.0,37.0,41.0,31,5.0,9,13,10,28.0
ORL,0021800543,ORL @ CHA,L,240,100,38,92,0.413,10,35.0,0.286,14,19,0.737,13.0,35.0,48.0,22,6.0,5,11,21,-25.0
ORL,0021800536,ORL vs. DET,W,241,109,40,85,0.471,7,24.0,0.292,22,24,0.917,9.0,36.0,45.0,21,7.0,4,13,20,2.0
ORL,0021800519,ORL vs. TOR,W,237,116,44,93,0.473,9,26.0,0.346,19,22,0.864,11.0,49.0,60.0,29,3.0,8,15,20,29.0
ORL,0021800503,ORL vs. PHX,L,265,120,44,96,0.458,14,36.0,0.389,18,22,0.818,11.0,31.0,42.0,20,11.0,2,15,18,-2.0
ORL,0021800491,ORL vs. MIA,L,241,91,29,70,0.414,10,28.0,0.357,23,32,0.719,12.0,28.0,40.0,15,4.0,5,19,19,-24.0
ORL,0021800474,ORL @ CHI,L,241,80,28,86,0.326,8,33.0,0.242,16,24,0.667,13.0,34.0,47.0,20,4.0,5,8,22,-10.0
ORL,0021800456,ORL vs. SAS,L,240,90,34,89,0.382,12,31.0,0.387,10,17,0.588,11.0,22.0,33.0,19,5.0,3,11,18,-39.0
ORL,0021800429,ORL vs. UTA,W,240,96,34,72,0.472,11,24.0,0.458,17,20,0.85,4.0,44.0,48.0,18,7.0,10,22,27,7.0
ORL,0021800418,ORL vs. CHI,W,239,97,34,82,0.415,11,33.0,0.333,18,23,0.783,9.0,34.0,43.0,23,8.0,6,16,16,6.0
ORL,0021800397,ORL @ DAL,L,240,76,32,89,0.36,8,28.0,0.286,4,5,0.8,7.0,35.0,42.0,18,8.0,2,15,18,-25.0
ORL,0021800370,ORL vs. IND,L,240,90,36,89,0.404,8,33.0,0.242,10,13,0.769,9.0,38.0,47.0,20,3.0,7,14,18,-22.0
ORL,0021800356,ORL vs. DEN,L,265,118,45,95,0.474,20,49.0,0.408,8,8,1.0,6.0,34.0,40.0,30,4.0,4,9,23,-6.0
ORL,0021800351,ORL @ MIA,W,240,105,38,86,0.442,14,28.0,0.5,15,20,0.75,11.0,32.0,43.0,22,5.0,4,11,13,15.0
ORL,0021800327,ORL @ PHX,W,239,99,39,82,0.476,8,27.0,0.296,13,18,0.722,8.0,36.0,44.0,23,7.0,5,12,16,14.0
ORL,0021800314,ORL @ POR,L,241,112,42,81,0.519,14,30.0,0.467,14,15,0.933,3.0,34.0,37.0,28,3.0,8,14,20,-3.0
ORL,0021800300,ORL @ GSW,L,240,110,40,90,0.444,14,30.0,0.467,16,21,0.762,6.0,28.0,34.0,28,11.0,2,11,21,-6.0
ORL,0021800286,ORL @ LAL,W,240,108,42,93,0.452,11,31.0,0.355,13,14,0.929,9.0,36.0,45.0,31,8.0,5,13,22,4.0
ORL,0021800276,ORL @ DEN,L,242,87,32,79,0.405,8,32.0,0.25,15,19,0.789,4.0,33.0,37.0,24,7.0,2,13,19,-25.0
ORL,0021800248,ORL vs. TOR,L,241,91,34,84,0.405,8,30.0,0.267,15,19,0.789,11.0,38.0,49.0,24,5.0,4,14,11,-2.0
ORL,0021800236,ORL vs. NYK,W,240,131,48,84,0.571,13,32.0,0.406,22,26,0.846,7.0,28.0,35.0,35,5.0,6,15,26,14.0
ORL,0021800227,ORL vs. LAL,W,240,130,50,93,0.538,11,32.0,0.344,19,23,0.826,11.0,30.0,41.0,28,5.0,8,13,23,13.0
ORL,0021800202,ORL vs. PHI,W,241,111,40,80,0.5,12,28.0,0.429,19,22,0.864,5.0,32.0,37.0,23,7.0,4,10,21,5.0
ORL,0021800190,ORL @ WAS,L,240,109,43,89,0.483,15,30.0,0.5,8,11,0.727,8.0,26.0,34.0,28,5.0,6,12,28,-8.0
ORL,0021800186,ORL @ NYK,W,240,115,44,98,0.449,17,42.0,0.405,10,11,0.909,10.0,42.0,52.0,31,10.0,9,11,21,26.0
ORL,0021800167,ORL vs. WAS,W,241,117,44,86,0.512,13,31.0,0.419,16,19,0.842,10.0,31.0,41.0,26,8.0,6,15,18,9.0
ORL,0021800154,ORL vs. DET,L,241,96,40,87,0.46,9,27.0,0.333,7,9,0.778,6.0,34.0,40.0,28,10.0,8,20,19,-7.0
ORL,0021800142,ORL vs. CLE,W,240,102,39,87,0.448,11,34.0,0.324,13,15,0.867,10.0,30.0,40.0,22,11.0,5,15,16,2.0
ORL,0021800137,ORL @ SAS,W,240,117,46,91,0.505,12,32.0,0.375,13,18,0.722,11.0,32.0,43.0,29,7.0,4,8,22,7.0
ORL,0021800117,ORL vs. LAC,L,241,95,40,90,0.444,4,17.0,0.235,11,19,0.579,8.0,32.0,40.0,20,7.0,4,10,24,-25.0
ORL,0021800098,ORL vs. SAC,L,239,99,36,91,0.396,11,43.0,0.256,16,22,0.727,11.0,37.0,48.0,28,10.0,8,16,22,-8.0
ORL,0021800081,ORL @ MIL,L,240,91,33,101,0.327,10,43.0,0.233,15,17,0.882,11.0,30.0,41.0,21,9.0,6,11,22,-22.0
ORL,0021800064,ORL vs. POR,L,238,114,43,86,0.5,12,30.0,0.4,16,20,0.8,11.0,29.0,40.0,29,5.0,7,14,21,-14.0
ORL,0021800040,ORL @ BOS,W,241,93,38,93,0.409,10,35.0,0.286,7,10,0.7,8.0,41.0,49.0,28,6.0,2,9,15,3.0
ORL,0021800029,ORL @ PHI,L,241,115,41,90,0.456,16,29.0,0.552,17,22,0.773,14.0,35.0,49.0,31,7.0,7,14,15,-1.0
ORL,0021800017,ORL vs. CHA,L,240,88,36,94,0.383,6,31.0,0.194,10,14,0.714,12.0,32.0,44.0,18,8.0,7,15,16,-32.0
ORL,0021800006,ORL vs. MIA,W,240,104,39,94,0.415,7,25.0,0.28,19,31,0.613,14.0,37.0,51.0,20,7.0,7,12,25,3.0
ORL,1521800067,ORL @ OKC,L,200,85,28,73,0.384,16,42.0,0.381,13,16,0.813,8.0,24.0,32.0,18,5.0,2,18,23,-3.0
ORL,1521800060,ORL vs. UTA,L,200,70,28,84,0.333,4,28.0,0.143,10,18,0.556,15.0,33.0,48.0,12,6.0,2,15,18,-2.0
ORL,1521800038,ORL @ PHX,L,200,53,17,55,0.309,3,20.0,0.15,16,22,0.727,7.0,26.0,33.0,8,12.0,10,20,24,-12.2
ORL,1521800028,ORL vs. MEM,W,200,86,31,72,0.431,5,24.0,0.208,19,24,0.792,13.0,30.0,43.0,15,8.0,8,11,34,28.2
ORL,1521800003,ORL vs. BKN,W,201,86,36,79,0.456,3,19.0,0.158,11,20,0.55,8.0,36.0,44.0,14,9.0,6,10,19,6.0
IND,0021801220,IND @ ATL,W,239,135,45,98,0.459,12,30.0,0.4,33,39,0.846,13.0,30.0,43.0,22,12.0,7,8,28,1.0
IND,0021801199,IND vs. BKN,L,240,96,41,85,0.482,10,27.0,0.37,4,7,0.571,5.0,28.0,33.0,27,6.0,3,13,18,-12.0
IND,0021801183,IND vs. BOS,L,240,97,38,92,0.413,10,23.0,0.435,11,19,0.579,10.0,35.0,45.0,24,5.0,3,11,15,-20.0
IND,0021801165,IND @ DET,W,239,108,43,92,0.467,6,21.0,0.286,16,22,0.727,10.0,34.0,44.0,31,9.0,4,11,18,19.0
IND,0021801152,IND vs. DET,W,239,111,42,77,0.545,10,22.0,0.455,17,22,0.773,7.0,35.0,42.0,27,9.0,8,17,20,9.0
IND,0021801140,IND vs. ORL,L,239,116,48,90,0.533,9,24.0,0.375,11,17,0.647,11.0,33.0,44.0,26,4.0,3,15,18,-5.0
IND,0021801130,IND @ BOS,L,240,112,42,90,0.467,12,27.0,0.444,16,23,0.696,14.0,27.0,41.0,27,9.0,2,12,16,-2.0
IND,0021801119,IND @ OKC,L,240,99,40,92,0.435,13,31.0,0.419,6,11,0.545,8.0,37.0,45.0,26,4.0,6,11,17,-8.0
IND,0021801097,IND vs. DEN,W,240,124,51,91,0.56,8,18.0,0.444,14,17,0.824,10.0,39.0,49.0,34,9.0,5,11,17,36.0
IND,0021801079,IND @ GSW,L,241,89,35,91,0.385,6,23.0,0.261,13,17,0.765,12.0,35.0,47.0,17,7.0,3,15,18,-23.0
IND,0021801064,IND @ LAC,L,241,109,45,87,0.517,7,21.0,0.333,12,17,0.706,11.0,35.0,46.0,30,8.0,6,20,20,-6.0
IND,0021801058,IND @ POR,L,240,98,35,83,0.422,10,24.0,0.417,18,22,0.818,12.0,27.0,39.0,25,12.0,3,13,21,-8.0
IND,0021801040,IND @ DEN,L,239,100,34,75,0.453,6,24.0,0.25,26,37,0.703,8.0,33.0,41.0,20,6.0,2,9,19,-2.0
IND,0021801020,IND vs. OKC,W,241,108,37,82,0.451,7,22.0,0.318,27,32,0.844,6.0,33.0,39.0,24,11.0,3,16,17,2.0
IND,0021801007,IND vs. NYK,W,239,103,37,85,0.435,8,28.0,0.286,21,29,0.724,8.0,34.0,42.0,26,11.0,3,10,22,5.0
IND,0021800994,IND @ PHI,L,239,89,31,83,0.373,5,16.0,0.313,22,37,0.595,12.0,32.0,44.0,18,8.0,4,14,27,-17.0
IND,0021800975,IND @ MIL,L,239,98,35,90,0.389,14,37.0,0.378,14,20,0.7,6.0,34.0,40.0,26,10.0,7,10,16,-19.0
IND,0021800959,IND vs. CHI,W,241,105,38,84,0.452,11,25.0,0.44,18,24,0.75,11.0,39.0,50.0,19,6.0,9,12,22,9.0
IND,0021800936,IND vs. ORL,L,240,112,42,77,0.545,7,27.0,0.259,21,24,0.875,3.0,33.0,36.0,31,5.0,6,11,17,-5.0
IND,0021800922,IND vs. MIN,W,240,122,40,84,0.476,16,27.0,0.593,26,31,0.839,8.0,27.0,35.0,35,8.0,11,11,21,7.0
IND,0021800918,IND @ DAL,L,242,101,37,77,0.481,10,28.0,0.357,17,21,0.81,6.0,32.0,38.0,19,10.0,3,14,23,-9.0
IND,0021800899,IND @ DET,L,240,109,40,87,0.46,10,26.0,0.385,19,21,0.905,12.0,30.0,42.0,23,8.0,8,11,23,-4.0
IND,0021800886,IND @ WAS,W,240,119,47,83,0.566,11,25.0,0.44,14,22,0.636,12.0,29.0,41.0,29,13.0,0,23,21,7.0
IND,0021800874,IND vs. NOP,W,240,126,44,93,0.473,14,32.0,0.438,24,35,0.686,13.0,35.0,48.0,28,10.0,5,11,24,15.0
IND,0021800854,IND vs. MIL,L,240,97,37,88,0.42,10,27.0,0.37,13,15,0.867,4.0,39.0,43.0,22,6.0,4,11,23,-9.0
IND,0021800841,IND vs. CHA,W,240,99,38,74,0.514,8,25.0,0.32,15,17,0.882,5.0,34.0,39.0,25,3.0,3,12,22,9.0
IND,0021800826,IND vs. CLE,W,240,105,45,84,0.536,9,26.0,0.346,6,10,0.6,6.0,37.0,43.0,31,8.0,5,9,13,15.0
IND,0021800811,IND vs. LAC,W,239,116,49,87,0.563,9,22.0,0.409,9,11,0.818,7.0,35.0,42.0,26,15.0,12,19,20,24.0
IND,0021800798,IND vs. LAL,W,240,136,56,98,0.571,19,34.0,0.559,5,8,0.625,10.0,30.0,40.0,37,11.0,7,10,20,42.0
IND,0021800793,IND @ NOP,W,241,109,41,91,0.451,10,28.0,0.357,17,24,0.708,8.0,35.0,43.0,25,5.0,3,9,17,2.0
IND,0021800781,IND @ MIA,W,239,95,38,89,0.427,7,24.0,0.292,12,17,0.706,14.0,29.0,43.0,26,15.0,4,13,20,7.0
IND,0021800765,IND @ ORL,L,241,100,41,91,0.451,4,19.0,0.211,14,16,0.875,6.0,36.0,42.0,26,8.0,2,9,18,-7.0
IND,0021800759,IND @ WAS,L,241,89,33,84,0.393,9,31.0,0.29,14,18,0.778,10.0,29.0,39.0,27,6.0,3,15,21,-18.0
IND,0021800745,IND vs. GSW,L,241,100,40,94,0.426,12,30.0,0.4,8,10,0.8,10.0,28.0,38.0,29,4.0,5,15,18,-32.0
IND,0021800731,IND @ MEM,L,240,103,32,74,0.432,9,27.0,0.333,30,36,0.833,7.0,33.0,40.0,20,7.0,5,17,26,-3.0
IND,0021800706,IND vs. TOR,W,241,110,40,92,0.435,9,26.0,0.346,21,25,0.84,12.0,36.0,48.0,27,6.0,7,6,23,4.0
IND,0021800688,IND vs. CHA,W,238,120,47,100,0.47,14,27.0,0.519,12,12,1.0,12.0,39.0,51.0,34,10.0,7,8,18,25.0
IND,0021800681,IND vs. DAL,W,242,111,42,85,0.494,8,24.0,0.333,19,24,0.792,11.0,34.0,45.0,23,6.0,4,11,22,12.0
IND,0021800667,IND vs. PHI,L,241,96,39,97,0.402,9,29.0,0.31,9,12,0.75,12.0,28.0,40.0,23,9.0,3,12,14,-24.0
IND,0021800651,IND vs. PHX,W,241,131,46,89,0.517,12,25.0,0.48,27,36,0.75,9.0,43.0,52.0,31,11.0,7,14,17,34.0
IND,0021800623,IND @ NYK,W,240,121,49,94,0.521,12,26.0,0.462,11,11,1.0,11.0,36.0,47.0,30,8.0,1,14,15,15.0
IND,0021800607,IND @ BOS,L,239,108,39,91,0.429,9,28.0,0.321,21,33,0.636,12.0,27.0,39.0,26,6.0,0,11,18,-27.0
IND,0021800599,IND @ CLE,W,241,123,49,91,0.538,10,26.0,0.385,15,19,0.789,6.0,26.0,32.0,34,11.0,0,6,18,8.0
IND,0021800589,IND @ TOR,L,240,105,43,94,0.457,4,17.0,0.235,15,20,0.75,12.0,32.0,44.0,24,8.0,4,14,19,-16.0
