Team1W,Team1L,Team1MIN,Team1OFFRTG,Team1DEFRTG,Team1AST/TO,Team1AST_RATIO,Team1OREB%,Team1DREB%,Team1REB%,Team1TS%,Team1PACE,Team1PIE,Team2W,Team2L,Team2MIN,Team2OFFRTG,Team2DEFRTG,Team2AST/TO,Team2AST_RATIO,Team2OREB%,Team2DREB%,Team2REB%,Team2TS%,Team2PACE,Team2PIE,HomeWin
6,9,735.0,104.7,107.6,1.47,17.2,29.4,70.1,50.6,53.7,103.05,49.0,8,6,687.0,115.9,114.6,1.55,14.7,25.6,68.1,46.2,57.9,100.16,47.2,1
3,12,720.0,105.6,120.7,1.56,16.3,25.0,73.1,47.6,54.7,98.0,41.1,12,4,768.0,117.8,111.1,2.32,19.6,32.7,75.9,54.1,57.3,97.34,53.5,1
6,8,672.0,106.7,114.0,1.62,16.6,27.6,74.5,50.5,54.0,98.79,45.6,7,7,677.0,110.2,112.1,2.22,19.3,28.4,73.6,49.9,55.0,98.8,49.4,1
2,13,720.0,105.4,116.1,1.51,16.8,24.7,65.3,45.0,55.4,102.3,44.2,8,6,677.0,110.2,109.2,1.75,16.8,32.1,73.3,51.7,54.1,100.43,49.6,1
7,9,773.0,109.1,109.4,1.82,17.6,26.4,71.4,49.0,55.4,100.97,49.2,10,5,730.0,114.5,111.7,1.91,18.6,24.3,75.5,51.1,59.6,99.39,52.0,0
9,5,687.0,113.4,112.2,2.06,17.4,26.9,71.3,49.0,56.5,104.14,49.8,1,12,624.0,102.9,113.0,1.61,14.9,23.3,66.3,44.4,52.1,99.5,44.3,0
2,13,725.0,104.7,115.1,1.59,16.3,25.0,72.8,48.3,53.8,98.71,44.0,3,12,720.0,105.6,120.7,1.56,16.3,25.0,73.1,47.6,54.7,98.0,41.1,0
6,9,720.0,108.8,108.0,1.68,16.7,29.7,71.9,50.9,54.3,97.33,50.1,12,3,720.0,114.2,102.7,1.95,19.0,22.9,75.2,50.9,59.6,102.83,57.4,1
6,10,773.0,104.5,109.6,1.61,16.8,25.9,76.1,49.7,53.7,95.97,45.9,8,6,682.0,110.6,107.2,2.08,19.4,24.4,71.5,47.7,56.8,100.75,51.1,1
5,11,773.0,107.6,109.7,1.92,18.2,24.5,77.2,50.4,54.7,98.24,49.5,5,9,672.0,108.5,113.3,1.33,17.5,32.5,70.7,51.5,56.5,103.71,46.3,0
7,8,725.0,106.7,108.5,1.9,18.7,28.2,70.3,48.8,53.9,101.46,49.4,11,4,725.0,110.7,106.9,1.48,16.4,30.0,72.9,51.8,56.4,103.18,51.3,1
6,8,672.0,114.5,111.0,1.98,18.8,25.0,72.9,50.0,58.5,102.43,52.3,2,14,773.0,100.7,109.8,1.55,18.3,24.8,73.9,48.7,52.8,96.68,45.5,0
7,7,672.0,106.0,108.3,1.73,18.9,27.4,74.6,51.0,54.7,96.14,49.3,11,4,720.0,114.5,104.8,1.96,19.6,27.9,70.9,50.3,58.4,99.9,55.7,1
8,6,687.0,115.9,114.6,1.55,14.7,25.6,68.1,46.2,57.9,100.16,47.2,11,4,720.0,115.7,108.7,1.84,20.3,31.2,74.8,53.6,60.1,103.07,55.4,1
11,4,725.0,117.0,108.1,2.03,18.7,30.3,73.7,52.6,58.4,99.97,55.6,11,4,720.0,111.0,105.9,1.88,18.0,27.5,75.8,51.9,56.4,100.13,53.7,0
11,2,629.0,123.8,110.4,2.58,22.2,29.1,73.8,52.7,62.2,101.99,57.9,6,9,735.0,104.7,107.6,1.47,17.2,29.4,70.1,50.6,53.7,103.05,49.0,0
7,8,725.0,106.7,108.5,1.9,18.7,28.2,70.3,48.8,53.9,101.46,49.4,10,5,730.0,113.2,110.1,1.82,17.9,27.5,70.6,49.1,57.4,100.7,51.5,1
11,4,725.0,117.0,108.1,2.03,18.7,30.3,73.7,52.6,58.4,99.97,55.6,9,5,687.0,113.4,112.2,2.06,17.4,26.9,71.3,49.0,56.5,104.14,49.8,1
7,9,773.0,109.1,109.4,1.82,17.6,26.4,71.4,49.0,55.4,100.97,49.2,6,9,720.0,108.8,108.0,1.68,16.7,29.7,71.9,50.9,54.3,97.33,50.1,1
8,6,677.0,110.2,109.2,1.75,16.8,32.1,73.3,51.7,54.1,100.43,49.6,2,13,720.0,105.4,116.1,1.51,16.8,24.7,65.3,45.0,55.4,102.3,44.2,0
10,5,730.0,113.2,110.1,1.82,17.9,27.5,70.6,49.1,57.4,100.7,51.5,7,7,677.0,110.2,112.1,2.22,19.3,28.4,73.6,49.9,55.0,98.8,49.4,1
3,12,720.0,105.6,120.7,1.56,16.3,25.0,73.1,47.6,54.7,98.0,41.1,11,4,720.0,114.5,104.8,1.96,19.6,27.9,70.9,50.3,58.4,99.9,55.7,1
5,11,773.0,107.6,109.7,1.92,18.2,24.5,77.2,50.4,54.7,98.24,49.5,11,4,725.0,110.7,106.9,1.48,16.4,30.0,72.9,51.8,56.4,103.18,51.3,1
7,9,773.0,109.1,109.4,1.82,17.6,26.4,71.4,49.0,55.4,100.97,49.2,7,7,672.0,106.0,108.3,1.73,18.9,27.4,74.6,51.0,54.7,96.14,49.3,0
8,6,687.0,115.9,114.6,1.55,14.7,25.6,68.1,46.2,57.9,100.16,47.2,1,12,624.0,102.9,113.0,1.61,14.9,23.3,66.3,44.4,52.1,99.5,44.3,0
5,9,672.0,108.5,113.3,1.33,17.5,32.5,70.7,51.5,56.5,103.71,46.3,2,13,725.0,104.7,115.1,1.59,16.3,25.0,72.8,48.3,53.8,98.71,44.0,0
6,8,672.0,106.7,114.0,1.62,16.6,27.6,74.5,50.5,54.0,98.79,45.6,2,14,773.0,100.7,109.8,1.55,18.3,24.8,73.9,48.7,52.8,96.68,45.5,0
6,10,773.0,104.5,109.6,1.61,16.8,25.9,76.1,49.7,53.7,95.97,45.9,6,8,672.0,114.5,111.0,1.98,18.8,25.0,72.9,50.0,58.5,102.43,52.3,0
10,5,730.0,114.5,111.7,1.91,18.6,24.3,75.5,51.1,59.6,99.39,52.0,11,4,720.0,115.7,108.7,1.84,20.3,31.2,74.8,53.6,60.1,103.07,55.4,1
12,4,768.0,117.8,111.1,2.32,19.6,32.7,75.9,54.1,57.3,97.34,53.5,11,4,720.0,111.0,105.9,1.88,18.0,27.5,75.8,51.9,56.4,100.13,53.7,1
6,8,672.0,114.5,111.0,1.98,18.8,25.0,72.9,50.0,58.5,102.43,52.3,9,5,687.0,113.4,112.2,2.06,17.4,26.9,71.3,49.0,56.5,104.14,49.8,1
11,2,629.0,123.8,110.4,2.58,22.2,29.1,73.8,52.7,62.2,101.99,57.9,8,6,682.0,110.6,107.2,2.08,19.4,24.4,71.5,47.7,56.8,100.75,51.1,0
11,4,725.0,117.0,108.1,2.03,18.7,30.3,73.7,52.6,58.4,99.97,55.6,2,13,720.0,105.4,116.1,1.51,16.8,24.7,65.3,45.0,55.4,102.3,44.2,0
8,6,677.0,110.2,109.2,1.75,16.8,32.1,73.3,51.7,54.1,100.43,49.6,6,9,735.0,104.7,107.6,1.47,17.2,29.4,70.1,50.6,53.7,103.05,49.0,0
8,6,682.0,110.6,107.2,2.08,19.4,24.4,71.5,47.7,56.8,100.75,51.1,5,11,773.0,107.6,109.7,1.92,18.2,24.5,77.2,50.4,54.7,98.24,49.5,0
1,12,624.0,102.9,113.0,1.61,14.9,23.3,66.3,44.4,52.1,99.5,44.3,11,4,725.0,110.7,106.9,1.48,16.4,30.0,72.9,51.8,56.4,103.18,51.3,1
7,7,672.0,106.0,108.3,1.73,18.9,27.4,74.6,51.0,54.7,96.14,49.3,3,12,720.0,105.6,120.7,1.56,16.3,25.0,73.1,47.6,54.7,98.0,41.1,0
7,9,773.0,109.1,109.4,1.82,17.6,26.4,71.4,49.0,55.4,100.97,49.2,2,13,725.0,104.7,115.1,1.59,16.3,25.0,72.8,48.3,53.8,98.71,44.0,0
10,5,730.0,113.2,110.1,1.82,17.9,27.5,70.6,49.1,57.4,100.7,51.5,8,6,687.0,115.9,114.6,1.55,14.7,25.6,68.1,46.2,57.9,100.16,47.2,1
7,8,725.0,106.7,108.5,1.9,18.7,28.2,70.3,48.8,53.9,101.46,49.4,2,14,773.0,100.7,109.8,1.55,18.3,24.8,73.9,48.7,52.8,96.68,45.5,0
6,10,773.0,104.5,109.6,1.61,16.8,25.9,76.1,49.7,53.7,95.97,45.9,6,9,720.0,108.8,108.0,1.68,16.7,29.7,71.9,50.9,54.3,97.33,50.1,1
6,8,672.0,106.7,114.0,1.62,16.6,27.6,74.5,50.5,54.0,98.79,45.6,12,3,720.0,114.2,102.7,1.95,19.0,22.9,75.2,50.9,59.6,102.83,57.4,1
2,13,720.0,105.4,116.1,1.51,16.8,24.7,65.3,45.0,55.4,102.3,44.2,12,4,768.0,117.8,111.1,2.32,19.6,32.7,75.9,54.1,57.3,97.34,53.5,1
8,6,677.0,110.2,109.2,1.75,16.8,32.1,73.3,51.7,54.1,100.43,49.6,11,4,720.0,111.0,105.9,1.88,18.0,27.5,75.8,51.9,56.4,100.13,53.7,1
10,5,730.0,114.5,111.7,1.91,18.6,24.3,75.5,51.1,59.6,99.39,52.0,6,8,672.0,114.5,111.0,1.98,18.8,25.0,72.9,50.0,58.5,102.43,52.3,0
7,7,677.0,110.2,112.1,2.22,19.3,28.4,73.6,49.9,55.0,98.8,49.4,2,14,773.0,100.7,109.8,1.55,18.3,24.8,73.9,48.7,52.8,96.68,45.5,1
11,2,629.0,123.8,110.4,2.58,22.2,29.1,73.8,52.7,62.2,101.99,57.9,11,4,720.0,114.5,104.8,1.96,19.6,27.9,70.9,50.3,58.4,99.9,55.7,0
11,4,720.0,115.7,108.7,1.84,20.3,31.2,74.8,53.6,60.1,103.07,55.4,12,4,768.0,117.8,111.1,2.32,19.6,32.7,75.9,54.1,57.3,97.34,53.5,1
5,9,672.0,108.5,113.3,1.33,17.5,32.5,70.7,51.5,56.5,103.71,46.3,11,4,725.0,117.0,108.1,2.03,18.7,30.3,73.7,52.6,58.4,99.97,55.6,1
3,12,720.0,105.6,120.7,1.56,16.3,25.0,73.1,47.6,54.7,98.0,41.1,2,13,725.0,104.7,115.1,1.59,16.3,25.0,72.8,48.3,53.8,98.71,44.0,0
7,8,725.0,106.7,108.5,1.9,18.7,28.2,70.3,48.8,53.9,101.46,49.4,7,9,773.0,109.1,109.4,1.82,17.6,26.4,71.4,49.0,55.4,100.97,49.2,1
12,3,720.0,114.2,102.7,1.95,19.0,22.9,75.2,50.9,59.6,102.83,57.4,9,5,687.0,113.4,112.2,2.06,17.4,26.9,71.3,49.0,56.5,104.14,49.8,1
10,5,730.0,113.2,110.1,1.82,17.9,27.5,70.6,49.1,57.4,100.7,51.5,6,9,720.0,108.8,108.0,1.68,16.7,29.7,71.9,50.9,54.3,97.33,50.1,0
5,11,773.0,107.6,109.7,1.92,18.2,24.5,77.2,50.4,54.7,98.24,49.5,8,6,687.0,115.9,114.6,1.55,14.7,25.6,68.1,46.2,57.9,100.16,47.2,1
11,4,720.0,111.0,105.9,1.88,18.0,27.5,75.8,51.9,56.4,100.13,53.7,8,6,677.0,110.2,109.2,1.75,16.8,32.1,73.3,51.7,54.1,100.43,49.6,0
8,6,682.0,110.6,107.2,2.08,19.4,24.4,71.5,47.7,56.8,100.75,51.1,10,5,730.0,114.5,111.7,1.91,18.6,24.3,75.5,51.1,59.6,99.39,52.0,1
7,7,672.0,106.0,108.3,1.73,18.9,27.4,74.6,51.0,54.7,96.14,49.3,1,12,624.0,102.9,113.0,1.61,14.9,23.3,66.3,44.4,52.1,99.5,44.3,0
2,13,720.0,105.4,116.1,1.51,16.8,24.7,65.3,45.0,55.4,102.3,44.2,6,9,735.0,104.7,107.6,1.47,17.2,29.4,70.1,50.6,53.7,103.05,49.0,1
1,12,624.0,102.9,113.0,1.61,14.9,23.3,66.3,44.4,52.1,99.5,44.3,6,8,672.0,106.7,114.0,1.62,16.6,27.6,74.5,50.5,54.0,98.79,45.6,1
11,2,629.0,123.8,110.4,2.58,22.2,29.1,73.8,52.7,62.2,101.99,57.9,7,7,677.0,110.2,112.1,2.22,19.3,28.4,73.6,49.9,55.0,98.8,49.4,0
11,4,725.0,110.7,106.9,1.48,16.4,30.0,72.9,51.8,56.4,103.18,51.3,11,4,720.0,114.5,104.8,1.96,19.6,27.9,70.9,50.3,58.4,99.9,55.7,1
12,4,768.0,117.8,111.1,2.32,19.6,32.7,75.9,54.1,57.3,97.34,53.5,2,14,773.0,100.7,109.8,1.55,18.3,24.8,73.9,48.7,52.8,96.68,45.5,0
5,9,672.0,108.5,113.3,1.33,17.5,32.5,70.7,51.5,56.5,103.71,46.3,7,9,773.0,109.1,109.4,1.82,17.6,26.4,71.4,49.0,55.4,100.97,49.2,0
8,6,682.0,110.6,107.2,2.08,19.4,24.4,71.5,47.7,56.8,100.75,51.1,3,12,720.0,105.6,120.7,1.56,16.3,25.0,73.1,47.6,54.7,98.0,41.1,1
12,3,720.0,114.2,102.7,1.95,19.0,22.9,75.2,50.9,59.6,102.83,57.4,6,10,773.0,104.5,109.6,1.61,16.8,25.9,76.1,49.7,53.7,95.97,45.9,0
9,5,687.0,113.4,112.2,2.06,17.4,26.9,71.3,49.0,56.5,104.14,49.8,5,11,773.0,107.6,109.7,1.92,18.2,24.5,77.2,50.4,54.7,98.24,49.5,0
2,13,725.0,104.7,115.1,1.59,16.3,25.0,72.8,48.3,53.8,98.71,44.0,11,4,725.0,110.7,106.9,1.48,16.4,30.0,72.9,51.8,56.4,103.18,51.3,1
6,8,672.0,114.5,111.0,1.98,18.8,25.0,72.9,50.0,58.5,102.43,52.3,8,6,687.0,115.9,114.6,1.55,14.7,25.6,68.1,46.2,57.9,100.16,47.2,0
2,13,720.0,105.4,116.1,1.51,16.8,24.7,65.3,45.0,55.4,102.3,44.2,10,5,730.0,114.5,111.7,1.91,18.6,24.3,75.5,51.1,59.6,99.39,52.0,1
11,4,720.0,115.7,108.7,1.84,20.3,31.2,74.8,53.6,60.1,103.07,55.4,6,9,735.0,104.7,107.6,1.47,17.2,29.4,70.1,50.6,53.7,103.05,49.0,0
6,8,672.0,106.7,114.0,1.62,16.6,27.6,74.5,50.5,54.0,98.79,45.6,11,4,720.0,114.5,104.8,1.96,19.6,27.9,70.9,50.3,58.4,99.9,55.7,1
2,13,725.0,104.7,115.1,1.59,16.3,25.0,72.8,48.3,53.8,98.71,44.0,7,7,672.0,106.0,108.3,1.73,18.9,27.4,74.6,51.0,54.7,96.14,49.3,0
6,9,720.0,108.8,108.0,1.68,16.7,29.7,71.9,50.9,54.3,97.33,50.1,1,12,624.0,102.9,113.0,1.61,14.9,23.3,66.3,44.4,52.1,99.5,44.3,0
2,14,773.0,100.7,109.8,1.55,18.3,24.8,73.9,48.7,52.8,96.68,45.5,8,6,677.0,110.2,109.2,1.75,16.8,32.1,73.3,51.7,54.1,100.43,49.6,1
12,4,768.0,117.8,111.1,2.32,19.6,32.7,75.9,54.1,57.3,97.34,53.5,6,8,672.0,114.5,111.0,1.98,18.8,25.0,72.9,50.0,58.5,102.43,52.3,0
7,7,677.0,110.2,112.1,2.22,19.3,28.4,73.6,49.9,55.0,98.8,49.4,8,6,682.0,110.6,107.2,2.08,19.4,24.4,71.5,47.7,56.8,100.75,51.1,1
5,9,672.0,108.5,113.3,1.33,17.5,32.5,70.7,51.5,56.5,103.71,46.3,7,8,725.0,106.7,108.5,1.9,18.7,28.2,70.3,48.8,53.9,101.46,49.4,1
11,4,720.0,111.0,105.9,1.88,18.0,27.5,75.8,51.9,56.4,100.13,53.7,11,4,725.0,117.0,108.1,2.03,18.7,30.3,73.7,52.6,58.4,99.97,55.6,1
6,9,720.0,108.8,108.0,1.68,16.7,29.7,71.9,50.9,54.3,97.33,50.1,6,10,773.0,104.5,109.6,1.61,16.8,25.9,76.1,49.7,53.7,95.97,45.9,1
7,7,677.0,110.2,112.1,2.22,19.3,28.4,73.6,49.9,55.0,98.8,49.4,5,11,773.0,107.6,109.7,1.92,18.2,24.5,77.2,50.4,54.7,98.24,49.5,1
12,3,720.0,114.2,102.7,1.95,19.0,22.9,75.2,50.9,59.6,102.83,57.4,10,5,730.0,113.2,110.1,1.82,17.9,27.5,70.6,49.1,57.4,100.7,51.5,0
11,4,725.0,110.7,106.9,1.48,16.4,30.0,72.9,51.8,56.4,103.18,51.3,10,5,730.0,114.5,111.7,1.91,18.6,24.3,75.5,51.1,59.6,99.39,52.0,1
11,4,720.0,115.7,108.7,1.84,20.3,31.2,74.8,53.6,60.1,103.07,55.4,11,2,629.0,123.8,110.4,2.58,22.2,29.1,73.8,52.7,62.2,101.99,57.9,0
6,9,735.0,104.7,107.6,1.47,17.2,29.4,70.1,50.6,53.7,103.05,49.0,7,9,773.0,109.1,109.4,1.82,17.6,26.4,71.4,49.0,55.4,100.97,49.2,0
4,7,528.0,104.8,107.4,1.78,17.0,27.1,72.8,49.0,52.9,98.64,48.4,4,7,528.0,111.2,115.1,1.85,15.6,28.3,74.4,50.5,55.2,98.05,47.8,1
5,6,528.0,110.1,111.8,2.42,19.2,22.9,74.7,48.9,56.2,100.55,51.0,3,9,576.0,105.7,111.1,1.61,15.6,28.5,73.1,50.6,52.9,99.21,46.6,0
6,5,538.0,113.4,110.2,1.82,17.1,27.8,74.1,50.0,56.6,105.23,49.8,3,9,576.0,108.0,113.1,1.54,17.9,29.2,73.6,51.5,56.2,99.0,48.3,0
5,7,581.0,112.9,117.0,1.56,17.4,29.2,72.3,50.7,57.6,101.58,47.0,6,3,442.0,113.6,107.3,1.71,18.3,29.1,77.3,54.2,58.2,102.24,54.2,1
8,4,576.0,118.1,112.3,1.68,16.0,27.3,70.4,48.2,59.3,100.17,50.0,7,4,528.0,112.9,109.6,2.14,20.1,31.3,73.9,52.2,56.3,102.5,52.1,1
6,5,528.0,108.5,109.9,1.58,17.0,24.6,72.6,49.1,56.8,103.55,48.9,7,3,480.0,116.0,109.4,1.85,17.2,28.0,74.1,51.0,58.5,97.9,52.2,0
5,5,480.0,116.3,116.3,2.11,18.3,25.2,76.0,50.9,59.0,99.75,50.1,4,7,528.0,111.2,115.1,1.85,15.6,28.3,74.4,50.5,55.2,98.05,47.8,1
4,6,495.0,106.1,110.3,1.78,18.1,25.1,70.7,48.0,54.6,103.22,47.4,8,3,528.0,111.9,100.1,2.14,19.5,24.1,75.6,51.2,57.3,101.14,57.4,1
10,1,533.0,114.3,106.1,2.18,18.6,24.9,74.6,50.9,57.9,103.2,54.6,3,7,480.0,113.9,118.8,1.95,21.0,24.5,72.1,48.4,59.6,105.7,48.5,0
4,6,480.0,107.3,112.6,1.68,17.3,24.2,72.1,48.0,55.6,98.5,46.5,4,6,495.0,108.6,112.9,1.78,17.4,30.4,72.9,50.7,54.2,97.6,46.2,0
9,3,576.0,113.7,104.4,2.09,19.9,25.2,71.0,49.1,58.7,97.88,55.7,3,9,576.0,108.0,113.1,1.54,17.9,29.2,73.6,51.5,56.2,99.0,48.3,0
3,6,432.0,107.1,116.4,1.82,19.5,24.1,73.9,48.7,56.2,105.17,45.3,7,4,528.0,115.2,111.0,2.29,20.0,25.7,70.4,49.0,58.6,102.05,53.7,1
4,7,528.0,107.7,111.4,1.95,18.7,28.4,74.5,51.0,54.4,104.32,48.6,3,7,480.0,108.7,118.1,1.88,16.5,23.0,74.4,48.4,54.9,99.7,45.7,1
7,4,528.0,112.9,109.6,2.14,20.1,31.3,73.9,52.2,56.3,102.5,52.1,4,7,533.0,114.4,115.6,1.86,17.6,31.2,71.1,51.2,57.0,100.91,50.3,0
5,7,581.0,112.9,117.0,1.56,17.4,29.2,72.3,50.7,57.6,101.58,47.0,1,8,432.0,105.5,117.0,1.69,18.4,26.5,67.4,46.1,54.0,101.56,43.2,0
8,4,576.0,118.1,112.3,1.68,16.0,27.3,70.4,48.2,59.3,100.17,50.0,6,3,442.0,113.6,107.3,1.71,18.3,29.1,77.3,54.2,58.2,102.24,54.2,0
6,4,480.0,111.8,109.9,1.75,18.3,24.8,71.1,49.3,58.3,103.0,51.1,5,5,485.0,108.7,108.5,1.79,16.3,28.1,71.0,49.5,54.2,106.09,50.9,1
4,7,528.0,104.8,107.4,1.78,17.0,27.1,72.8,49.0,52.9,98.64,48.4,3,9,576.0,105.7,111.1,1.61,15.6,28.5,73.1,50.6,52.9,99.21,46.6,0
6,5,538.0,113.4,110.2,1.82,17.1,27.8,74.1,50.0,56.6,105.23,49.8,5,6,528.0,110.1,111.8,2.42,19.2,22.9,74.7,48.9,56.2,100.55,51.0,1
6,5,528.0,108.5,109.9,1.58,17.0,24.6,72.6,49.1,56.8,103.55,48.9,8,1,432.0,114.5,106.1,2.34,19.6,28.1,76.7,52.0,57.2,102.5,54.5,1
7,4,528.0,112.9,109.6,2.14,20.1,31.3,73.9,52.2,56.3,102.5,52.1,7,3,480.0,116.0,109.4,1.85,17.2,28.0,74.1,51.0,58.5,97.9,52.2,1
5,7,581.0,112.9,117.0,1.56,17.4,29.2,72.3,50.7,57.6,101.58,47.0,3,7,480.0,113.9,118.8,1.95,21.0,24.5,72.1,48.4,59.6,105.7,48.5,0
10,1,533.0,114.3,106.1,2.18,18.6,24.9,74.6,50.9,57.9,103.2,54.6,4,6,495.0,106.1,110.3,1.78,18.1,25.1,70.7,48.0,54.6,103.22,47.4,0
9,3,576.0,113.7,104.4,2.09,19.9,25.2,71.0,49.1,58.7,97.88,55.7,4,7,528.0,107.7,111.4,1.95,18.7,28.4,74.5,51.0,54.4,104.32,48.6,0
8,4,576.0,118.1,112.3,1.68,16.0,27.3,70.4,48.2,59.3,100.17,50.0,1,8,432.0,105.5,117.0,1.69,18.4,26.5,67.4,46.1,54.0,101.56,43.2,0
3,7,480.0,108.7,118.1,1.88,16.5,23.0,74.4,48.4,54.9,99.7,45.7,5,5,485.0,108.7,108.5,1.79,16.3,28.1,71.0,49.5,54.2,106.09,50.9,1
6,5,528.0,108.5,109.9,1.58,17.0,24.6,72.6,49.1,56.8,103.55,48.9,4,7,528.0,111.2,115.1,1.85,15.6,28.3,74.4,50.5,55.2,98.05,47.8,0
5,6,528.0,110.1,111.8,2.42,19.2,22.9,74.7,48.9,56.2,100.55,51.0,4,6,495.0,108.6,112.9,1.78,17.4,30.4,72.9,50.7,54.2,97.6,46.2,0
3,6,432.0,107.1,116.4,1.82,19.5,24.1,73.9,48.7,56.2,105.17,45.3,9,3,576.0,113.7,104.4,2.09,19.9,25.2,71.0,49.1,58.7,97.88,55.7,1
7,3,480.0,116.0,109.4,1.85,17.2,28.0,74.1,51.0,58.5,97.9,52.2,3,9,576.0,105.7,111.1,1.61,15.6,28.5,73.1,50.6,52.9,99.21,46.6,0
4,7,533.0,114.4,115.6,1.86,17.6,31.2,71.1,51.2,57.0,100.91,50.3,4,7,528.0,104.8,107.4,1.78,17.0,27.1,72.8,49.0,52.9,98.64,48.4,1
8,3,528.0,111.9,100.1,2.14,19.5,24.1,75.6,51.2,57.3,101.14,57.4,6,5,538.0,113.4,110.2,1.82,17.1,27.8,74.1,50.0,56.6,105.23,49.8,1
8,1,432.0,114.5,106.1,2.34,19.6,28.1,76.7,52.0,57.2,102.5,54.5,6,4,480.0,111.8,109.9,1.75,18.3,24.8,71.1,49.3,58.3,103.0,51.1,0
3,9,576.0,108.0,113.1,1.54,17.9,29.2,73.6,51.5,56.2,99.0,48.3,6,3,432.0,116.0,109.2,1.96,16.9,29.9,72.8,51.3,57.0,99.67,53.5,0
7,4,528.0,112.9,109.6,2.14,20.1,31.3,73.9,52.2,56.3,102.5,52.1,4,6,495.0,106.1,110.3,1.78,18.1,25.1,70.7,48.0,54.6,103.22,47.4,1
4,7,528.0,107.7,111.4,1.95,18.7,28.4,74.5,51.0,54.4,104.32,48.6,5,5,480.0,116.3,116.3,2.11,18.3,25.2,76.0,50.9,59.0,99.75,50.1,0
3,7,480.0,113.9,118.8,1.95,21.0,24.5,72.1,48.4,59.6,105.7,48.5,10,1,533.0,114.3,106.1,2.18,18.6,24.9,74.6,50.9,57.9,103.2,54.6,1
4,7,528.0,111.2,115.1,1.85,15.6,28.3,74.4,50.5,55.2,98.05,47.8,4,6,480.0,107.3,112.6,1.68,17.3,24.2,72.1,48.0,55.6,98.5,46.5,1
1,8,432.0,105.5,117.0,1.69,18.4,26.5,67.4,46.1,54.0,101.56,43.2,6,3,442.0,113.6,107.3,1.71,18.3,29.1,77.3,54.2,58.2,102.24,54.2,1
8,4,576.0,118.1,112.3,1.68,16.0,27.3,70.4,48.2,59.3,100.17,50.0,5,5,485.0,108.7,108.5,1.79,16.3,28.1,71.0,49.5,54.2,106.09,50.9,0
3,7,480.0,108.7,118.1,1.88,16.5,23.0,74.4,48.4,54.9,99.7,45.7,7,4,528.0,115.2,111.0,2.29,20.0,25.7,70.4,49.0,58.6,102.05,53.7,1
6,5,528.0,108.5,109.9,1.58,17.0,24.6,72.6,49.1,56.8,103.55,48.9,9,3,576.0,113.7,104.4,2.09,19.9,25.2,71.0,49.1,58.7,97.88,55.7,1
4,7,533.0,114.4,115.6,1.86,17.6,31.2,71.1,51.2,57.0,100.91,50.3,8,3,528.0,111.9,100.1,2.14,19.5,24.1,75.6,51.2,57.3,101.14,57.4,1
8,1,432.0,114.5,106.1,2.34,19.6,28.1,76.7,52.0,57.2,102.5,54.5,5,7,581.0,112.9,117.0,1.56,17.4,29.2,72.3,50.7,57.6,101.58,47.0,0
3,6,432.0,107.1,116.4,1.82,19.5,24.1,73.9,48.7,56.2,105.17,45.3,5,6,528.0,110.1,111.8,2.42,19.2,22.9,74.7,48.9,56.2,100.55,51.0,0
4,7,528.0,104.8,107.4,1.78,17.0,27.1,72.8,49.0,52.9,98.64,48.4,6,5,538.0,113.4,110.2,1.82,17.1,27.8,74.1,50.0,56.6,105.23,49.8,1
3,7,480.0,108.7,118.1,1.88,16.5,23.0,74.4,48.4,54.9,99.7,45.7,6,3,432.0,116.0,109.2,1.96,16.9,29.9,72.8,51.3,57.0,99.67,53.5,1
3,9,576.0,105.7,111.1,1.61,15.6,28.5,73.1,50.6,52.9,99.21,46.6,7,3,480.0,116.0,109.4,1.85,17.2,28.0,74.1,51.0,58.5,97.9,52.2,1
7,4,528.0,112.9,109.6,2.14,20.1,31.3,73.9,52.2,56.3,102.5,52.1,6,4,480.0,111.8,109.9,1.75,18.3,24.8,71.1,49.3,58.3,103.0,51.1,1
4,6,495.0,108.6,112.9,1.78,17.4,30.4,72.9,50.7,54.2,97.6,46.2,3,7,480.0,113.9,118.8,1.95,21.0,24.5,72.1,48.4,59.6,105.7,48.5,1
5,5,480.0,116.3,116.3,2.11,18.3,25.2,76.0,50.9,59.0,99.75,50.1,4,6,495.0,106.1,110.3,1.78,18.1,25.1,70.7,48.0,54.6,103.22,47.4,0
10,1,533.0,114.3,106.1,2.18,18.6,24.9,74.6,50.9,57.9,103.2,54.6,4,6,480.0,107.3,112.6,1.68,17.3,24.2,72.1,48.0,55.6,98.5,46.5,0
7,4,528.0,115.2,111.0,2.29,20.0,25.7,70.4,49.0,58.6,102.05,53.7,1,8,432.0,105.5,117.0,1.69,18.4,26.5,67.4,46.1,54.0,101.56,43.2,0
4,7,533.0,114.4,115.6,1.86,17.6,31.2,71.1,51.2,57.0,100.91,50.3,4,7,528.0,107.7,111.4,1.95,18.7,28.4,74.5,51.0,54.4,104.32,48.6,1
3,9,576.0,108.0,113.1,1.54,17.9,29.2,73.6,51.5,56.2,99.0,48.3,5,5,485.0,108.7,108.5,1.79,16.3,28.1,71.0,49.5,54.2,106.09,50.9,1
3,7,480.0,108.7,118.1,1.88,16.5,23.0,74.4,48.4,54.9,99.7,45.7,6,3,442.0,113.6,107.3,1.71,18.3,29.1,77.3,54.2,58.2,102.24,54.2,1
